input,label,split
train_7681,1,train
train_76810,1,train
train_76812,1,train
train_76813,1,train
train_76814,1,train
train_76815,1,train
train_76817,1,train
train_76818,1,train
train_76819,1,train
train_7682,1,train
train_76820,1,train
train_76821,1,train
train_76822,1,train
train_76823,1,train
train_76824,1,train
train_76826,1,train
train_76827,1,train
train_76828,1,train
train_76829,1,train
train_7683,1,train
train_76830,1,train
train_76831,1,train
train_76832,1,train
train_76833,1,train
train_76834,1,train
train_76835,1,train
train_76836,1,train
train_76837,1,train
train_76838,1,train
train_76839,1,train
train_7684,1,train
train_76840,1,train
train_76841,1,train
train_76842,1,train
train_76843,1,train
train_76844,1,train
train_76846,1,train
train_76847,1,train
train_76848,1,train
train_76849,1,train
train_7685,1,train
train_76850,1,train
train_76851,1,train
train_76852,1,train
train_76853,1,train
train_76854,1,train
train_76855,1,train
train_76856,1,train
train_76857,1,train
train_76858,1,train
train_76859,1,train
train_7686,1,train
train_76860,1,train
train_76861,1,train
train_76862,1,train
train_76863,1,train
train_76864,1,train
train_76865,1,train
train_76866,1,train
train_76867,1,train
train_76868,1,train
train_76869,1,train
train_7687,1,train
train_76870,1,train
train_76871,1,train
train_76872,1,train
train_76873,1,train
train_76874,1,train
train_76875,1,train
train_76876,1,train
train_76877,1,train
train_76878,1,train
train_76879,1,train
train_7688,1,train
train_76880,1,train
train_76881,1,train
train_76882,1,train
train_76883,1,train
train_76884,1,train
train_76885,1,train
train_76886,1,train
train_76887,1,train
train_76888,1,train
train_76889,1,train
train_76890,1,train
train_76891,1,train
train_76892,1,train
train_76893,1,train
train_76894,1,train
train_76895,1,train
train_76896,1,train
train_76897,1,train
train_76898,1,train
train_76899,1,train
train_769,1,train
train_76900,1,train
train_76901,1,train
train_76902,1,train
train_76903,1,train
train_76904,1,train
train_76905,1,train
train_76906,1,train
train_76907,1,train
train_76908,1,train
train_76909,1,train
train_7691,1,train
train_76910,1,train
train_76911,1,train
train_76912,1,train
train_76913,1,train
train_76914,1,train
train_76915,1,train
train_76916,1,train
train_76917,1,train
train_76918,1,train
train_76919,1,train
train_76921,1,train
train_76922,1,train
train_76923,1,train
train_76924,1,train
train_76925,1,train
train_76926,1,train
train_76927,1,train
train_76928,1,train
train_76929,1,train
train_76930,1,train
train_76931,1,train
train_76932,1,train
train_76933,1,train
train_76934,1,train
train_76936,1,train
train_76937,1,train
train_76938,1,train
train_76939,1,train
train_7694,1,train
train_76940,1,train
train_76941,1,train
train_76942,1,train
train_76943,1,train
train_76944,1,train
train_76945,1,train
train_76946,1,train
train_76947,1,train
train_76949,1,train
train_7695,1,train
train_76950,1,train
train_76951,1,train
train_76952,1,train
train_76953,1,train
train_76954,1,train
train_76955,1,train
train_76956,1,train
train_76957,1,train
train_76958,1,train
train_76959,1,train
train_7696,1,train
train_76961,1,train
train_76962,1,train
train_76963,1,train
train_76964,1,train
train_76965,1,train
train_76966,1,train
train_76967,1,train
train_76968,1,train
train_76969,1,train
train_7697,1,train
train_76970,1,train
train_76971,1,train
train_76972,1,train
train_76973,1,train
train_76974,1,train
train_76975,1,train
train_76976,1,train
train_76977,1,train
train_76978,1,train
train_76979,1,train
train_7698,1,train
train_76980,1,train
train_76981,1,train
train_76982,1,train
train_76985,1,train
train_76988,1,train
train_76989,1,train
train_76990,1,train
train_76992,1,train
train_76993,1,train
train_76994,1,train
train_76995,1,train
train_76996,1,train
train_76997,1,train
train_76998,1,train
train_76999,1,train
train_77,1,train
train_7700,1,train
train_77000,1,train
train_77002,1,train
train_77004,1,train
train_77005,1,train
train_77006,1,train
train_77007,1,train
train_77008,1,train
train_77011,1,train
train_77012,1,train
train_77013,1,train
train_77016,1,train
train_77017,1,train
train_77019,1,train
train_77022,1,train
train_77023,1,train
train_77025,1,train
train_77026,1,train
train_77028,1,train
train_77029,1,train
train_77031,1,train
train_77032,1,train
train_77033,1,train
train_77034,1,train
train_77037,1,train
train_77038,1,train
train_77039,1,train
train_7704,1,train
train_77040,1,train
train_77042,1,train
train_77044,1,train
train_77045,1,train
train_77048,1,train
train_77049,1,train
train_7705,1,train
train_77050,1,train
train_77051,1,train
train_77054,1,train
train_77059,1,train
train_77065,1,train
train_77071,1,train
train_77074,1,train
train_7708,1,train
train_77080,1,train
train_77081,1,train
train_7712,1,train
train_7715,1,train
train_77281,1,train
train_77282,1,train
train_77284,1,train
train_77291,1,train
train_77292,1,train
train_77294,1,train
train_77298,1,train
train_77299,1,train
train_773,1,train
train_77302,1,train
train_77304,1,train
train_77307,1,train
train_7731,1,train
train_77310,1,train
train_77311,1,train
train_77312,1,train
train_77313,1,train
train_77315,1,train
train_77316,1,train
train_77318,1,train
train_77319,1,train
train_77320,1,train
train_77321,1,train
train_77323,1,train
train_77325,1,train
train_77326,1,train
train_77327,1,train
train_77328,1,train
train_77329,1,train
train_77330,1,train
train_77331,1,train
train_77333,1,train
train_77334,1,train
train_77336,1,train
train_77337,1,train
train_77338,1,train
train_77339,1,train
train_77340,1,train
train_77341,1,train
train_77342,1,train
train_77344,1,train
train_77345,1,train
train_77346,1,train
train_77347,1,train
train_77348,1,train
train_77349,1,train
train_77350,1,train
train_77351,1,train
train_77352,1,train
train_77353,1,train
train_77355,1,train
train_77356,1,train
train_77359,1,train
train_77361,1,train
train_77362,1,train
train_77363,1,train
train_77364,1,train
train_77365,1,train
train_77366,1,train
train_77369,1,train
train_77370,1,train
train_77371,1,train
train_77373,1,train
train_77374,1,train
train_77375,1,train
train_77376,1,train
train_77377,1,train
train_77378,1,train
train_77379,1,train
train_77380,1,train
train_77381,1,train
train_77382,1,train
train_77383,1,train
train_77385,1,train
train_77386,1,train
train_77387,1,train
train_77388,1,train
train_77389,1,train
train_77391,1,train
train_77393,1,train
train_77394,1,train
train_77395,1,train
train_77397,1,train
train_77398,1,train
train_77399,1,train
train_77401,1,train
train_77402,1,train
train_77403,1,train
train_77404,1,train
train_77405,1,train
train_77406,1,train
train_77408,1,train
train_77409,1,train
train_77410,1,train
train_77411,1,train
train_77413,1,train
train_77414,1,train
train_77415,1,train
train_77416,1,train
train_77417,1,train
train_77418,1,train
train_77419,1,train
train_77421,1,train
train_77422,1,train
train_77425,1,train
train_77426,1,train
train_77427,1,train
train_77428,1,train
train_77429,1,train
train_77430,1,train
train_77431,1,train
train_77432,1,train
train_77433,1,train
train_77434,1,train
train_77435,1,train
train_77436,1,train
train_77437,1,train
train_77438,1,train
train_77439,1,train
train_77440,1,train
train_77441,1,train
train_77442,1,train
train_77443,1,train
train_77444,1,train
train_77445,1,train
train_77446,1,train
train_77447,1,train
train_77448,1,train
train_77449,1,train
train_77450,1,train
train_77451,1,train
train_77452,1,train
train_77453,1,train
train_77454,1,train
train_77455,1,train
train_77456,1,train
train_77457,1,train
train_77458,1,train
train_77459,1,train
train_77460,1,train
train_77461,1,train
train_77462,1,train
train_77463,1,train
train_77464,1,train
train_77465,1,train
train_77466,1,train
train_77467,1,train
train_77468,1,train
train_77469,1,train
train_77470,1,train
train_77471,1,train
train_77472,1,train
train_77473,1,train
train_77474,1,train
train_77475,1,train
train_77476,1,train
train_77477,1,train
train_77478,1,train
train_77479,1,train
train_77480,1,train
train_77481,1,train
train_77482,1,train
train_77483,1,train
train_77484,1,train
train_77485,1,train
train_77486,1,train
train_77487,1,train
train_77488,1,train
train_77489,1,train
train_77490,1,train
train_77491,1,train
train_77492,1,train
train_77493,1,train
train_77494,1,train
train_77495,1,train
train_77496,1,train
train_77497,1,train
train_77498,1,train
train_77499,1,train
train_775,1,train
train_77500,1,train
train_77501,1,train
train_77502,1,train
train_77503,1,train
train_77504,1,train
train_77505,1,train
train_77506,1,train
train_77507,1,train
train_77508,1,train
train_77509,1,train
train_77510,1,train
train_77511,1,train
train_77512,1,train
train_77513,1,train
train_77514,1,train
train_77515,1,train
train_77516,1,train
train_77517,1,train
train_77518,1,train
train_77519,1,train
train_77520,1,train
train_77522,1,train
train_77523,1,train
train_77524,1,train
train_77525,1,train
train_77526,1,train
train_77527,1,train
train_77528,1,train
train_77529,1,train
train_77530,1,train
train_77531,1,train
train_77532,1,train
train_77533,1,train
train_77534,1,train
train_77535,1,train
train_77536,1,train
train_77537,1,train
train_77538,1,train
train_77539,1,train
train_77540,1,train
train_77541,1,train
train_77543,1,train
train_77544,1,train
train_77545,1,train
train_77546,1,train
train_77547,1,train
train_77549,1,train
train_77550,1,train
train_77551,1,train
train_77552,1,train
train_77553,1,train
train_77554,1,train
train_77555,1,train
train_77556,1,train
train_77557,1,train
train_77558,1,train
train_77559,1,train
train_77560,1,train
train_77561,1,train
train_77564,1,train
train_77566,1,train
train_77567,1,train
train_77569,1,train
train_77570,1,train
train_77571,1,train
train_77572,1,train
train_77573,1,train
train_77576,1,train
train_77577,1,train
train_77578,1,train
train_77579,1,train
train_77580,1,train
train_77581,1,train
train_77583,1,train
train_77584,1,train
train_77585,1,train
train_77587,1,train
train_77588,1,train
train_77589,1,train
train_77590,1,train
train_77592,1,train
train_77593,1,train
train_77594,1,train
train_77595,1,train
train_77596,1,train
train_77597,1,train
train_77599,1,train
train_77600,1,train
train_77601,1,train
train_77603,1,train
train_77604,1,train
train_77607,1,train
train_77608,1,train
train_77609,1,train
train_77611,1,train
train_77613,1,train
train_77614,1,train
train_77615,1,train
train_77618,1,train
train_77619,1,train
train_77620,1,train
train_77623,1,train
train_77624,1,train
train_77625,1,train
train_77627,1,train
train_77630,1,train
train_77631,1,train
train_77632,1,train
train_77634,1,train
train_77636,1,train
train_77637,1,train
train_77639,1,train
train_77640,1,train
train_77645,1,train
train_77647,1,train
train_77648,1,train
train_77650,1,train
train_77655,1,train
train_778,1,train
train_77864,1,train
train_77866,1,train
train_77872,1,train
train_77875,1,train
train_77876,1,train
train_77886,1,train
train_77890,1,train
train_77893,1,train
train_77899,1,train
train_77901,1,train
train_77902,1,train
train_77905,1,train
train_77906,1,train
train_77907,1,train
train_77909,1,train
train_77910,1,train
train_77911,1,train
train_77914,1,train
train_77918,1,train
train_77919,1,train
train_77920,1,train
train_77921,1,train
train_77922,1,train
train_77923,1,train
train_77924,1,train
train_77926,1,train
train_77927,1,train
train_77931,1,train
train_77932,1,train
train_77933,1,train
train_77934,1,train
train_77935,1,train
train_77936,1,train
train_77937,1,train
train_77939,1,train
train_77941,1,train
train_77942,1,train
train_77943,1,train
train_77944,1,train
train_77945,1,train
train_77946,1,train
train_77947,1,train
train_77948,1,train
train_77949,1,train
train_77950,1,train
train_77952,1,train
train_77953,1,train
train_77954,1,train
train_77955,1,train
train_77956,1,train
train_77957,1,train
train_77958,1,train
train_77959,1,train
train_77960,1,train
train_77961,1,train
train_77962,1,train
train_77964,1,train
train_77967,1,train
train_77968,1,train
train_77969,1,train
train_77970,1,train
train_77971,1,train
train_77972,1,train
train_77973,1,train
train_77974,1,train
train_77975,1,train
train_77977,1,train
train_77978,1,train
train_77979,1,train
train_77980,1,train
train_77982,1,train
train_77983,1,train
train_77984,1,train
train_77985,1,train
train_77986,1,train
train_77987,1,train
train_77988,1,train
train_77989,1,train
train_77991,1,train
train_77992,1,train
train_77994,1,train
train_77995,1,train
train_77996,1,train
train_77997,1,train
train_77998,1,train
train_77999,1,train
train_78,1,train
train_78000,1,train
train_78002,1,train
train_78003,1,train
train_78004,1,train
train_78005,1,train
train_78006,1,train
train_78007,1,train
train_78008,1,train
train_78009,1,train
train_78010,1,train
train_78011,1,train
train_78012,1,train
train_78013,1,train
train_78014,1,train
train_78015,1,train
train_78016,1,train
train_78017,1,train
train_78018,1,train
train_78019,1,train
train_78020,1,train
train_78021,1,train
train_78022,1,train
train_78023,1,train
train_78024,1,train
train_78025,1,train
train_78026,1,train
train_78027,1,train
train_78028,1,train
train_78029,1,train
train_78030,1,train
train_78031,1,train
train_78032,1,train
train_78033,1,train
train_78034,1,train
train_78035,1,train
train_78036,1,train
train_78037,1,train
train_78038,1,train
train_78039,1,train
train_78040,1,train
train_78041,1,train
train_78042,1,train
train_78043,1,train
train_78044,1,train
train_78045,1,train
train_78046,1,train
train_78047,1,train
train_78048,1,train
train_78049,1,train
train_78050,1,train
train_78051,1,train
train_78052,1,train
train_78053,1,train
train_78054,1,train
train_78055,1,train
train_78056,1,train
train_78057,1,train
train_78058,1,train
train_78059,1,train
train_78060,1,train
train_78061,1,train
train_78062,1,train
train_78063,1,train
train_78064,1,train
train_78065,1,train
train_78066,1,train
train_78067,1,train
train_78068,1,train
train_78069,1,train
train_78070,1,train
train_78071,1,train
train_78072,1,train
train_78073,1,train
train_78074,1,train
train_78075,1,train
train_78076,1,train
train_78077,1,train
train_78078,1,train
train_78079,1,train
train_78080,1,train
train_78081,1,train
train_78082,1,train
train_78083,1,train
